GID_0,NAME_0,NAME_1,farm_sz,nm_slc0,farm_sz2,variable,value
MLI,Koulikoro,Koulikoro,All Farms,Mali,All Farms,Current Farms,155385.0793013072
MLI,Mali,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,1054023.733922798
MLI,Mopti,Mopti,All Farms,Mali,All Farms,Current Farms,170016.2422747662
MLI,Sikasso,Sikasso,All Farms,Mali,All Farms,Current Farms,171846.11660190148
MLI,Ségou,Ségou,All Farms,Mali,All Farms,Current Farms,177521.4169469494
MLI,Timbuktu,Timbuktu,All Farms,Mali,All Farms,Current Farms,66061.9644279109
MOZ,Cabo Delgado,Cabo Delgado,All Farms,Mozambique,All Farms,Current Farms,358399.82564877183
MOZ,Gaza,Gaza,All Farms,Mozambique,All Farms,Current Farms,291867.0814049672
MOZ,Inhambane,Inhambane,All Farms,Mozambique,All Farms,Current Farms,292144.54805855907
MOZ,Manica,Manica,All Farms,Mozambique,All Farms,Current Farms,330316.8518199915
MOZ,Maputo,Maputo,All Farms,Mozambique,All Farms,Current Farms,140023.55783449442
MOZ,Maputo City,Maputo City,All Farms,Mozambique,All Farms,Current Farms,38237.59943943364
MOZ,Mozambique,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,4305617.374854993
MOZ,Nampula,Nampula,All Farms,Mozambique,All Farms,Current Farms,865199.5219949539
MOZ,Nassa,Nassa,All Farms,Mozambique,All Farms,Current Farms,271177.4809966004
MOZ,Sofala,Sofala,All Farms,Mozambique,All Farms,Current Farms,355497.9158985041
MOZ,Tete,Tete,All Farms,Mozambique,All Farms,Current Farms,423165.21478021983
MOZ,Zambezia,Zambezia,All Farms,Mozambique,All Farms,Current Farms,939587.7769784976
MRT,Adrar,Adrar,All Farms,Mauritania,All Farms,Current Farms,1253.8065776534772
MRT,Assaba,Assaba,All Farms,Mauritania,All Farms,Current Farms,15987.512180938735
MRT,Brakna,Brakna,All Farms,Mauritania,All Farms,Current Farms,28854.402633616075
MRT,Dakhlet Nouadhibou,Dakhlet Nouadhibou,All Farms,Mauritania,All Farms,Current Farms,543.5544408227804
MRT,Gorgol,Gorgol,All Farms,Mauritania,All Farms,Current Farms,27978.802539387398
MRT,Guidimaka,Guidimaka,All Farms,Mauritania,All Farms,Current Farms,10192.465725017273
MRT,Hodh Ech Chargui,Hodh Ech Chargui,All Farms,Mauritania,All Farms,Current Farms,21673.67466200067
MRT,Hodh El Gharbi,Hodh El Gharbi,All Farms,Mauritania,All Farms,Current Farms,16905.83864196413
MRT,Inchiri,Inchiri,All Farms,Mauritania,All Farms,Current Farms,316.17733972184953
MRT,Mauritania,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,145444.61992084683
MRT,Nouakchott,Nouakchott,All Farms,Mauritania,All Farms,Current Farms,2530.2499705799432
MRT,Tagant,Tagant,All Farms,Mauritania,All Farms,Current Farms,4371.1378971576905
MRT,Tiris Zemmour,Tiris Zemmour,All Farms,Mauritania,All Farms,Current Farms,151.60739688459464
MRT,Trarza,Trarza,All Farms,Mauritania,All Farms,Current Farms,14685.389915102247
MWI,Balaka,Balaka,All Farms,Malawi,All Farms,Current Farms,71354.32356016757
MWI,Blantyre,Blantyre,All Farms,Malawi,All Farms,Current Farms,66805.79053711488
MWI,Chikwawa,Chikwawa,All Farms,Malawi,All Farms,Current Farms,84297.51906965897
MWI,Chiradzulu,Chiradzulu,All Farms,Malawi,All Farms,Current Farms,38766.77739215951
MWI,Chitipa,Chitipa,All Farms,Malawi,All Farms,Current Farms,67165.44862354401
MWI,Dedza,Dedza,All Farms,Malawi,All Farms,Current Farms,204504.73419881586
MWI,Dowa,Dowa,All Farms,Malawi,All Farms,Current Farms,136973.02200891287
MWI,Karonga,Karonga,All Farms,Malawi,All Farms,Current Farms,145132.7486667729
MWI,Kasungu,Kasungu,All Farms,Malawi,All Farms,Current Farms,139109.5566515537
MWI,Likoma,Likoma,All Farms,Malawi,All Farms,Current Farms,119493.15364851311
MWI,Lilongwe,Lilongwe,All Farms,Malawi,All Farms,Current Farms,359123.33188037976
MWI,Machinga,Machinga,All Farms,Malawi,All Farms,Current Farms,130438.1121210928
MWI,Malawi,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,3345808.302158368
MWI,Mangochi,Mangochi,All Farms,Malawi,All Farms,Current Farms,335645.9634825773
MWI,Mchinji,Mchinji,All Farms,Malawi,All Farms,Current Farms,57614.45167667781
MWI,Mulanje,Mulanje,All Farms,Malawi,All Farms,Current Farms,128831.16285431935
MWI,Mwanza,Mwanza,All Farms,Malawi,All Farms,Current Farms,7370.537204392203
MWI,Mzimba,Mzimba,All Farms,Malawi,All Farms,Current Farms,346052.32061884995
MWI,Neno,Neno,All Farms,Malawi,All Farms,Current Farms,4967.141513485243
MWI,Nkhata Bay,Nkhata Bay,All Farms,Malawi,All Farms,Current Farms,143366.2831395657
MWI,Nkhotakota,Nkhotakota,All Farms,Malawi,All Farms,Current Farms,155073.7945810404
MWI,Nsanje,Nsanje,All Farms,Malawi,All Farms,Current Farms,8725.963399463133
MWI,Ntcheu,Ntcheu,All Farms,Malawi,All Farms,Current Farms,98214.12837085967
MWI,Ntchisi,Ntchisi,All Farms,Malawi,All Farms,Current Farms,34567.84090966856
MWI,Phalombe,Phalombe,All Farms,Malawi,All Farms,Current Farms,28653.568881860374
MWI,Rumphi,Rumphi,All Farms,Malawi,All Farms,Current Farms,47398.00150979905
MWI,Salima,Salima,All Farms,Malawi,All Farms,Current Farms,48234.18947870098
MWI,Thyolo,Thyolo,All Farms,Malawi,All Farms,Current Farms,193142.92891523283
MWI,Zomba,Zomba,All Farms,Malawi,All Farms,Current Farms,144785.50726318892
NAM,!Karas,!Karas,All Farms,Namibia,All Farms,Current Farms,2.695810206897689
NAM,Erongo,Erongo,All Farms,Namibia,All Farms,Current Farms,77.56753872564838
NAM,Hardap,Hardap,All Farms,Namibia,All Farms,Current Farms,14.152809754590285
NAM,Kavango,Kavango,All Farms,Namibia,All Farms,Current Farms,19400.174472246763
NAM,Khomas,Khomas,All Farms,Namibia,All Farms,Current Farms,2.810558527467393
NAM,Kunene,Kunene,All Farms,Namibia,All Farms,Current Farms,2583.3684826367357
NAM,Namibia,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,148612.69064626246
NAM,Ohangwena,Ohangwena,All Farms,Namibia,All Farms,Current Farms,34728.99324476651
NAM,Omaheke,Omaheke,All Farms,Namibia,All Farms,Current Farms,479.6766670615019
NAM,Omusati,Omusati,All Farms,Namibia,All Farms,Current Farms,42300.199858296626
NAM,Oshana,Oshana,All Farms,Namibia,All Farms,Current Farms,16244.232028455957
NAM,Oshikoto,Oshikoto,All Farms,Namibia,All Farms,Current Farms,24703.127773280845
NAM,Otjozondjupa,Otjozondjupa,All Farms,Namibia,All Farms,Current Farms,1045.2587339257236
NAM,Zambezi,Zambezi,All Farms,Namibia,All Farms,Current Farms,7030.432668377171
NER,Agadez,Agadez,All Farms,Niger,All Farms,Current Farms,11687.972015204541
NER,Diffa,Diffa,All Farms,Niger,All Farms,Current Farms,75858.01912439422
NER,Dosso,Dosso,All Farms,Niger,All Farms,Current Farms,358832.6866154771
NER,Maradi,Maradi,All Farms,Niger,All Farms,Current Farms,526151.1301105979
NER,Niamey,Niamey,All Farms,Niger,All Farms,Current Farms,16405.914027151553
NER,Niger,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,2418878.3069684883
NER,Tahoua,Tahoua,All Farms,Niger,All Farms,Current Farms,506106.1637959797
NER,Tillabéry,Tillabéry,All Farms,Niger,All Farms,Current Farms,417897.4979654704
NER,Zinder,Zinder,All Farms,Niger,All Farms,Current Farms,505938.9233142128
NGA,Nigeria,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,12316852.809361696
NGA,North Central,North Central,All Farms,Nigeria,All Farms,Current Farms,1974413.20233544
NGA,North East,North East,All Farms,Nigeria,All Farms,Current Farms,1807594.473647166
NGA,North West,North West,All Farms,Nigeria,All Farms,Current Farms,4126772.8198812753
NGA,South East,South East,All Farms,Nigeria,All Farms,Current Farms,2281003.016607655
NGA,South South,South South,All Farms,Nigeria,All Farms,Current Farms,1160868.3028509123
NGA,South West,South West,All Farms,Nigeria,All Farms,Current Farms,966200.9940392458
RWA,Butare,Butare,All Farms,Rwanda,All Farms,Current Farms,85028.18878434403
RWA,Byumba,Byumba,All Farms,Rwanda,All Farms,Current Farms,76744.96177321779
RWA,City Of Kigali,City Of Kigali,All Farms,Rwanda,All Farms,Current Farms,24697.175523215155
RWA,Cyangugu,Cyangugu,All Farms,Rwanda,All Farms,Current Farms,62049.84184100455
RWA,Gikongoro,Gikongoro,All Farms,Rwanda,All Farms,Current Farms,60126.27163470007
RWA,Gisenyi,Gisenyi,All Farms,Rwanda,All Farms,Current Farms,96199.02949258467
RWA,Gitarama,Gitarama,All Farms,Rwanda,All Farms,Current Farms,90618.31685972372
RWA,Kibungo,Kibungo,All Farms,Rwanda,All Farms,Current Farms,79770.67049403251
RWA,Kibuye,Kibuye,All Farms,Rwanda,All Farms,Current Farms,55123.5673041631
RWA,Kigali Ngali,Kigali Ngali,All Farms,Rwanda,All Farms,Current Farms,95636.47789912371
RWA,Ruhengeri,Ruhengeri,All Farms,Rwanda,All Farms,Current Farms,95346.44404767235
RWA,Rwanda,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,867285.3461244256
RWA,Umutara,Umutara,All Farms,Rwanda,All Farms,Current Farms,45944.40047064393
SDN,Sudan,Sudan,All Farms,Sudan,All Farms,Current Farms,4062609.7708401144
SDN,Sudan,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,4062609.7708401144
SEN,Dakar,Dakar,All Farms,Senegal,All Farms,Current Farms,5071.231995125551
SEN,Diourbel,Diourbel,All Farms,Senegal,All Farms,Current Farms,92633.64412899614
SEN,Fatick,Fatick,All Farms,Senegal,All Farms,Current Farms,74166.49234000099
SEN,Kaffrine,Kaffrine,All Farms,Senegal,All Farms,Current Farms,52863.42622721159
SEN,Kaolack,Kaolack,All Farms,Senegal,All Farms,Current Farms,73777.34506208402
SEN,Kolda,Kolda,All Farms,Senegal,All Farms,Current Farms,65535.62995634514
SEN,Kédougou,Kédougou,All Farms,Senegal,All Farms,Current Farms,15623.286268626858
SEN,Louga,Louga,All Farms,Senegal,All Farms,Current Farms,64820.70324810187
SEN,Matam,Matam,All Farms,Senegal,All Farms,Current Farms,43673.261433646265
SEN,Saint-Louis,Saint-Louis,All Farms,Senegal,All Farms,Current Farms,45829.005750269316
SEN,Senegal,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,791940.0401914788
SEN,Sédhiou,Sédhiou,All Farms,Senegal,All Farms,Current Farms,48590.79334702541
SEN,Tambacounda,Tambacounda,All Farms,Senegal,All Farms,Current Farms,50077.25047832627
SEN,Thiès,Thiès,All Farms,Senegal,All Farms,Current Farms,109657.3496785741
SEN,Ziguinchor,Ziguinchor,All Farms,Senegal,All Farms,Current Farms,49620.62027714521
SLE,Eastern,Eastern,All Farms,Sierra Leone,All Farms,Current Farms,202356.45399611184
SLE,Northern,Northern,All Farms,Sierra Leone,All Farms,Current Farms,320466.218181093
SLE,Sierra Leone,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,559921.8179855571
SLE,Southern,Southern,All Farms,Sierra Leone,All Farms,Current Farms,37099.14580835229
SLE,Western,Western,All Farms,Sierra Leone,All Farms,Current Farms,0
SOM,Somalia,Somalia,All Farms,Somalia,All Farms,Current Farms,861953.5261928891
SOM,Somalia,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,861953.5261928891
SSD,Central Equatoria,Central Equatoria,All Farms,South Sudan,All Farms,Current Farms,149214.27974236425
SSD,Eastern Equatoria,Eastern Equatoria,All Farms,South Sudan,All Farms,Current Farms,211875.28927489527
SSD,Jonglei,Jonglei,All Farms,South Sudan,All Farms,Current Farms,247873.31547837326
SSD,Lakes,Lakes,All Farms,South Sudan,All Farms,Current Farms,146009.7772970441
SSD,Northern Bahr Al Ghazal,Northern Bahr Al Ghazal,All Farms,South Sudan,All Farms,Current Farms,193220.07856467023
SSD,South Sudan,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,1670551.0638212403
SSD,Unity,Unity,All Farms,South Sudan,All Farms,Current Farms,92058.60876464164
SSD,Upper Nile,Upper Nile,All Farms,South Sudan,All Farms,Current Farms,180145.8090503788
SSD,Warap,Warap,All Farms,South Sudan,All Farms,Current Farms,245962.41501064273
SSD,Western Bahr Al Ghazal,Western Bahr Al Ghazal,All Farms,South Sudan,All Farms,Current Farms,49062.27841150634
SSD,Western Equatoria,Western Equatoria,All Farms,South Sudan,All Farms,Current Farms,155129.21222672347
SWZ,Swaziland,Swaziland,All Farms,Swaziland,All Farms,Current Farms,99190.57271043277
SWZ,Swaziland,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,99190.57271043277
TCD,Chad,Chad,All Farms,Chad,All Farms,Current Farms,1421566.2682231315
TCD,Chad,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,1421566.2682231315
TGO,Centre,Centre,All Farms,Togo,All Farms,Current Farms,62387.38380063981
TGO,Kara,Kara,All Farms,Togo,All Farms,Current Farms,83015.26651172878
TGO,Maritime,Maritime,All Farms,Togo,All Farms,Current Farms,158350.25321376335
TGO,Plateaux,Plateaux,All Farms,Togo,All Farms,Current Farms,170079.60621542073
TGO,Savanes,Savanes,All Farms,Togo,All Farms,Current Farms,74707.47212767349
TGO,Togo,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,548539.9818692261
TUN,Tunisia,Tunisia,All Farms,Tunisia,All Farms,Current Farms,571377.560771703
TUN,Tunisia,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,571377.560771703
TZA,Central,Central,All Farms,Tanzania,All Farms,Current Farms,679208.3205011052
TZA,Eastern,Eastern,All Farms,Tanzania,All Farms,Current Farms,660275.0562299617
TZA,Lakes,Lakes,All Farms,Tanzania,All Farms,Current Farms,1446962.1738029523
TZA,Northern,Northern,All Farms,Tanzania,All Farms,Current Farms,1253558.3402752038
TZA,Southern,Southern,All Farms,Tanzania,All Farms,Current Farms,676057.0762724737
TZA,Southern Highlands,Southern Highlands,All Farms,Tanzania,All Farms,Current Farms,1095884.4050481012
TZA,Tanzania,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,7228362.013933748
TZA,Western,Western,All Farms,Tanzania,All Farms,Current Farms,1313448.0299339045
TZA,Zanzibar,Zanzibar,All Farms,Tanzania,All Farms,Current Farms,102968.61187004554
UGA,Central,Central,All Farms,Uganda,All Farms,Current Farms,919612.3357462375
UGA,Eastern,Eastern,All Farms,Uganda,All Farms,Current Farms,802460.6865892196
UGA,Lake Victoria,Lake Victoria,All Farms,Uganda,All Farms,Current Farms,874588.2337705687
UGA,Mayuge,Mayuge,All Farms,Uganda,All Farms,Current Farms,874588.2337705689
UGA,North,North,All Farms,Uganda,All Farms,Current Farms,689093.6737371065
UGA,Uganda,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,5247529.402623413
UGA,Western,Western,All Farms,Uganda,All Farms,Current Farms,1087186.2390097117
ZAF,South Africa,South Africa,All Farms,South Africa,All Farms,Current Farms,887435.8114941183
ZAF,South Africa,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,887435.8114941183
ZMB,Central,Central,All Farms,Zambia,All Farms,Current Farms,182450.09076913676
ZMB,Copperbelt,Copperbelt,All Farms,Zambia,All Farms,Current Farms,176233.03334029904
ZMB,Eastern,Eastern,All Farms,Zambia,All Farms,Current Farms,306953.46327504737
ZMB,Luapula,Luapula,All Farms,Zambia,All Farms,Current Farms,210281.36453252955
ZMB,Lusaka,Lusaka,All Farms,Zambia,All Farms,Current Farms,50027.270016102084
ZMB,Muchinga,Muchinga,All Farms,Zambia,All Farms,Current Farms,184545.04544249686
ZMB,North-Western,North-Western,All Farms,Zambia,All Farms,Current Farms,99779.33135812962
ZMB,Northern,Northern,All Farms,Zambia,All Farms,Current Farms,290679.1398944063
ZMB,Southern,Southern,All Farms,Zambia,All Farms,Current Farms,209770.42593095452
ZMB,Western,Western,All Farms,Zambia,All Farms,Current Farms,134731.2898658666
ZMB,Zambia,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,1845450.4544249687
ZWE,Zimbabwe,Zimbabwe,All Farms,Zimbabwe,All Farms,Current Farms,1550295.47124557
ZWE,Zimbabwe,NA,All Farms,Sub-Saharan Africa,All Farms,Current Farms,1550295.4712455696
AGO,Angola,Angola,N0_1,Angola,Under 1 HA,Farms 2050,504136.0187451806
BDI,Bubanza,Bubanza,N0_1,Burundi,Under 1 HA,Farms 2050,85485.96836128345
BDI,Bujumbura Mairie,Bujumbura Mairie,N0_1,Burundi,Under 1 HA,Farms 2050,35201.86474657244
BDI,Bujumbura Rural,Bujumbura Rural,N0_1,Burundi,Under 1 HA,Farms 2050,183436.54380427816
BDI,Bururi,Bururi,N0_1,Burundi,Under 1 HA,Farms 2050,154993.72948843837
BDI,Cankuzo,Cankuzo,N0_1,Burundi,Under 1 HA,Farms 2050,48456.19659446531
BDI,Cibitoke,Cibitoke,N0_1,Burundi,Under 1 HA,Farms 2050,138353.629443143
BDI,Gitega,Gitega,N0_1,Burundi,Under 1 HA,Farms 2050,185541.7509322638
BDI,Karuzi,Karuzi,N0_1,Burundi,Under 1 HA,Farms 2050,180999.97961662538
BDI,Kayanza,Kayanza,N0_1,Burundi,Under 1 HA,Farms 2050,110210.63910541814
BDI,Kirundo,Kirundo,N0_1,Burundi,Under 1 HA,Farms 2050,238083.14078732237
BDI,Makamba,Makamba,N0_1,Burundi,Under 1 HA,Farms 2050,110845.22034721318
BDI,Muramvya,Muramvya,N0_1,Burundi,Under 1 HA,Farms 2050,77846.27026215488
BDI,Muyinga,Muyinga,N0_1,Burundi,Under 1 HA,Farms 2050,150791.23152098554
BDI,Mwaro,Mwaro,N0_1,Burundi,Under 1 HA,Farms 2050,80945.21542630698
BDI,Ngozi,Ngozi,N0_1,Burundi,Under 1 HA,Farms 2050,209274.57722424882
BDI,Rutana,Rutana,N0_1,Burundi,Under 1 HA,Farms 2050,97142.55714447814
BDI,Ruyigi,Ruyigi,N0_1,Burundi,Under 1 HA,Farms 2050,121776.40626180456
BEN,Alibori,Alibori,N0_1,Benin,Under 1 HA,Farms 2050,13058.43718998186
BEN,Atakora,Atakora,N0_1,Benin,Under 1 HA,Farms 2050,16255.334850436986
BEN,Atlantique,Atlantique,N0_1,Benin,Under 1 HA,Farms 2050,37432.19877283403
BEN,Borgou,Borgou,N0_1,Benin,Under 1 HA,Farms 2050,12017.456361051867
BEN,Collines,Collines,N0_1,Benin,Under 1 HA,Farms 2050,18549.386660811302
BEN,Donga,Donga,N0_1,Benin,Under 1 HA,Farms 2050,14760.701140765423
BEN,Kouffo,Kouffo,N0_1,Benin,Under 1 HA,Farms 2050,103159.89586883491
BEN,Littoral,Littoral,N0_1,Benin,Under 1 HA,Farms 2050,597.2337222033359
BEN,Mono,Mono,N0_1,Benin,Under 1 HA,Farms 2050,37545.155237973806
BEN,Ouémé,Ouémé,N0_1,Benin,Under 1 HA,Farms 2050,24786.932918194554
BEN,Plateau,Plateau,N0_1,Benin,Under 1 HA,Farms 2050,43141.188507076455
BEN,Zou,Zou,N0_1,Benin,Under 1 HA,Farms 2050,46446.27720045603
BFA,Boucle Du Mouhoun,Boucle Du Mouhoun,N0_1,Burkina Faso,Under 1 HA,Farms 2050,14997.481432529166
BFA,Cascades,Cascades,N0_1,Burkina Faso,Under 1 HA,Farms 2050,29409.07320352013
BFA,Centre,Centre,N0_1,Burkina Faso,Under 1 HA,Farms 2050,35681.36476220084
BFA,Centre-Est,Centre-Est,N0_1,Burkina Faso,Under 1 HA,Farms 2050,3184.1729149167295
BFA,Centre-Nord,Centre-Nord,N0_1,Burkina Faso,Under 1 HA,Farms 2050,32710.279194102637
BFA,Centre-Ouest,Centre-Ouest,N0_1,Burkina Faso,Under 1 HA,Farms 2050,25325.622023980526
BFA,Centre-Sud,Centre-Sud,N0_1,Burkina Faso,Under 1 HA,Farms 2050,34424.364960469604
BFA,Est,Est,N0_1,Burkina Faso,Under 1 HA,Farms 2050,32429.228972546473
BFA,Haut-Bassins,Haut-Bassins,N0_1,Burkina Faso,Under 1 HA,Farms 2050,15325.38020086853
BFA,Nord,Nord,N0_1,Burkina Faso,Under 1 HA,Farms 2050,28624.025902546426
BFA,Plateau-Central,Plateau-Central,N0_1,Burkina Faso,Under 1 HA,Farms 2050,35926.47421514293
BFA,Sahel,Sahel,N0_1,Burkina Faso,Under 1 HA,Farms 2050,1114.9777373004142
BFA,Sud-Ouest,Sud-Ouest,N0_1,Burkina Faso,Under 1 HA,Farms 2050,13963.807393823066
BWA,Botswana,Botswana,N0_1,Botswana,Under 1 HA,Farms 2050,52.26599896534511
CAF,Central African Republic,Central African Republic,N0_1,Central African Republic,Under 1 HA,Farms 2050,141618.4690521891
CIV,Centre,Centre,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,10533.935653831237
CIV,Centre-Est,Centre-Est,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,921.6926754914602
CIV,Centre-Nord,Centre-Nord,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,9481.863354160498
CIV,Centre-Ouest,Centre-Ouest,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,24133.16701084428
CIV,Nord,Nord,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,7778.236588881376
CIV,Nord-Est,Nord-Est,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,3514.4609385652343
CIV,Nord-Ouest,Nord-Ouest,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,2243.83829608301
CIV,Ouest,Ouest,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,15441.051330891449
CIV,Sud,Sud,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,17501.929699401688
CIV,Sud-Ouest,Sud-Ouest,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,5202.7252809080455
CIV,Ville D'abidjan,Ville D'abidjan,N0_1,Côte d'Ivoire,Under 1 HA,Farms 2050,9530.424053147653
CMR,Adamaoua,Adamaoua,N0_1,Cameroon,Under 1 HA,Farms 2050,42194.22973022042
CMR,Centre,Centre,N0_1,Cameroon,Under 1 HA,Farms 2050,25173.9433847575
CMR,Douala,Douala,N0_1,Cameroon,Under 1 HA,Farms 2050,3251.2863391380774
CMR,Est,Est,N0_1,Cameroon,Under 1 HA,Farms 2050,24790.976101822092
CMR,Extrme-Nord,Extrme-Nord,N0_1,Cameroon,Under 1 HA,Farms 2050,108821.3758441944
CMR,Littoral,Littoral,N0_1,Cameroon,Under 1 HA,Farms 2050,15871.616900430261
CMR,Nord,Nord,N0_1,Cameroon,Under 1 HA,Farms 2050,45975.96818921229
CMR,Nord-Ouest,Nord-Ouest,N0_1,Cameroon,Under 1 HA,Farms 2050,66145.37574859353
